"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"year"	"month"	"day"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"
"3004"	Mar 26, 2017	Missed 1 game (undisclosed).	DAN	HAMHUIS	DALLAS	STARS	2017	3	26	1	TRUE	undisclosed	FALSE	3710	0	3	24	2017	3	26	2017	172800	1490356800	1490529600	undisclosed	undisclosed	DAN HAMHUIS	1	198
"3005"	Mar 26, 2017	Missed 2 games (undisclosed).	MARKO	DANO	WINNIPEG	JETS	2017	3	26	2	TRUE	undisclosed	FALSE	1870	0	3	23	2017	3	26	2017	259200	1490270400	1490529600	undisclosed	undisclosed	MARKO DANO	1	NA
"3006"	Mar 27, 2004	Missed 1 game (bruised ankle).	JUSTIN	WILLIAMS	CAROLINA	HURRICANES	2004	3	27	1	TRUE	bruised ankle	FALSE	1531	0	3	25	2004	3	27	2004	172800	1080216000	1080388800	ankle	foot	JUSTIN WILLIAMS	1	1364
"3007"	Mar 27, 2008	Missed 7 games (right ankle injury).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	2008	3	27	7	TRUE	right ankle injury	FALSE	2654	0	3	12	2008	3	27	2008	1296000	1205323200	1206619200	ankle	foot	SIDNEY CROSBY	1	295
"3008"	Mar 27, 2009	Missed 13 games (sprained left ankle).	RYAN	MILLER	ANAHEIM	DUCKS	2009	3	27	13	TRUE	sprained left ankle	FALSE	1201	0	2	23	2009	3	27	2009	2764800	1235390400	1238155200	ankle	foot	RYAN MILLER	1	586
"3009"	Mar 27, 2009	Missed 3 games (head injury).	CHRIS	STEWART	CALGARY	FLAMES	2009	3	27	3	TRUE	head injury	FALSE	7	0	3	22	2009	3	27	2009	5	1237723200	1238155200	head	head/neck/face	CHRIS STEWART	0	613
"3010"	Mar 27, 2010	Missed 1 game (head injury).	VLADIMIR	SOBOTKA	ST. LOUIS	BLUES	2010	3	27	1	TRUE	head injury	FALSE	416	0	3	25	2010	3	27	2010	172800	1269518400	1269691200	head	head/neck/face	VLADIMIR SOBOTKA	1	193
"3011"	Mar 27, 2010	Missed 18 games (upper body injury).	CAM	WARD	CAROLINA	HURRICANES	2010	3	27	18	TRUE	upper body injury	FALSE	1518	0	2	05	2010	3	27	2010	4320000	1265371200	1269691200	upper body	upper body	CAM WARD	1	695
"3012"	Mar 27, 2010	Missed 4 games (flu).	CHRIS	THORBURN	ST. LOUIS	BLUES	2010	3	27	4	TRUE	flu	FALSE	456	0	3	20	2010	3	27	2010	604800	1269086400	1269691200	cold/virus	illness	CHRIS THORBURN	0	718
"3013"	Mar 27, 2011	Missed 13 games (broken finger).	BROOKS	ORPIK	WASHINGTON	CAPITALS	2011	3	27	13	TRUE	broken finger	FALSE	928	0	2	25	2011	3	27	2011	2592000	1298635200	1301227200	finger	arm/hand	BROOKS ORPIK	1	193
"3014"	Mar 27, 2012	Missed 1 game (illness).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	2012	3	27	1	TRUE	illness	FALSE	2168	0	3	26	2012	3	27	2012	86400	1332763200	1332849600	cold/virus	illness	VICTOR HEDMAN	1	375
"3015"	Mar 27, 2012	Missed 3 games (groin).	COLIN	WILSON	COLORADO	AVALANCHE	2012	3	27	3	TRUE	groin	FALSE	90	0	3	22	2012	3	27	2012	432000	1332417600	1332849600	groin	lower body	COLIN WILSON	1	349
"3016"	Mar 27, 2013	Missed 8 games (knee injury).	YANNICK	WEBER	NASHVILLE	PREDATORS	2013	3	27	8	TRUE	knee injury	FALSE	2960	0	3	09	2013	3	27	2013	1555200	1362830400	1364385600	knee	leg	YANNICK WEBER	1	15
"3017"	Mar 27, 2014	Missed 1 game (lower body injury).	LOGAN	COUTURE	SAN JOSE	SHARKS	2014	3	27	1	TRUE	lower body injury	FALSE	3547	0	3	25	2014	3	27	2014	172800	1395748800	1395921600	lower body	lower body	LOGAN COUTURE	1	568
"3018"	Mar 27, 2014	Missed 9 games (knee injury).	ERIK	GUDBRANSON	VANCOUVER	CANUCKS	2014	3	27	9	TRUE	knee injury	FALSE	804	0	3	11	2014	3	27	2014	1382400	1394539200	1395921600	knee	leg	ERIK GUDBRANSON	1	281
"3019"	Mar 27, 2015	Missed 17 games (lower body injury).	PAUL	BYRON	MONTREAL	CANADIENS	2015	3	27	17	TRUE	lower body injury	FALSE	678	0	2	18	2015	3	27	2015	3196800	1424260800	1427457600	lower body	lower body	PAUL BYRON	1	2
"3020"	Mar 27, 2015	Missed 2 games (upper body injury).	CARL	GUNNARSSON	ST. LOUIS	BLUES	2015	3	27	2	TRUE	upper body injury	FALSE	378	0	3	22	2015	3	27	2015	432000	1427025600	1427457600	upper body	upper body	CARL GUNNARSSON	1	270
"3021"	Mar 27, 2015	Missed 4 games (upper body injury).	BRANDON	DUBINSKY	COLUMBUS	BLUEJACKETS	2015	3	27	4	TRUE	upper body injury	FALSE	244	0	3	18	2015	3	27	2015	777600	1426680000	1427457600	upper body	upper body	BRANDON DUBINSKY	1	231
"3022"	Mar 27, 2017	Missed 4 games (left knee injury).	DARREN	HELM	DETROIT	REDWINGS	2017	3	27	4	TRUE	left knee injury	FALSE	3172	0	3	19	2017	3	27	2017	691200	1489924800	1490616000	knee	leg	DARREN HELM	1	233
"3023"	Mar 28, 2008	Missed 4 games (groin).	VALTTERI	FILPPULA	PHILADELPHIA	FLYERS	2008	3	28	4	TRUE	groin	FALSE	1250	0	3	19	2008	3	28	2008	777600	1205928000	1206705600	groin	lower body	VALTTERI FILPPULA	0	352
"3024"	Mar 28, 2012	Missed 13 games (broken left wrist).	JONATHAN	ERICSSON	DETROIT	REDWINGS	2012	3	28	13	TRUE	broken left wrist	FALSE	3115	0	2	28	2012	3	28	2012	2505600	1330430400	1332936000	wrist	arm/hand	JONATHAN ERICSSON	1	299
"3025"	Mar 28, 2013	Missed 5 games (upper body injury).	ANDREJ	SEKERA	EDMONTON	OILERS	2013	3	28	5	TRUE	upper body injury	FALSE	2496	0	3	17	2013	3	28	2013	950400	1363521600	1364472000	upper body	upper body	ANDREJ SEKERA	1	246
"3026"	Mar 28, 2013	Missed 9 games (upper body injury).	EVGENI	MALKIN	PITTSBURGH	PENGUINS	2013	3	28	9	TRUE	upper body injury	FALSE	2764	0	3	10	2013	3	28	2013	1555200	1362916800	1364472000	upper body	upper body	EVGENI MALKIN	1	16
"3027"	Mar 28, 2014	Missed 1 game (upper body injury).	MIKA	ZIBANEJAD	NEW YORK	RANGERS	2014	3	28	1	TRUE	upper body injury	FALSE	3039	0	3	25	2014	3	28	2014	259200	1395748800	1396008000	upper body	upper body	MIKA ZIBANEJAD	1	15
"3028"	Mar 28, 2015	Missed 11 games (sprained knee).	TREVOR	DALEY	DETROIT	REDWINGS	2015	3	28	11	TRUE	sprained knee	FALSE	3097	0	3	04	2015	3	28	2015	2073600	1425470400	1427544000	knee	leg	TREVOR DALEY	1	255
"3029"	Mar 28, 2015	Missed 16 games (left leg injury).	MATHIEU	PERREAULT	WINNIPEG	JETS	2015	3	28	16	TRUE	left leg injury	FALSE	1952	0	2	18	2015	3	28	2015	3283200	1424260800	1427544000	leg	leg	MATHIEU PERREAULT	1	13
"3030"	Mar 28, 2015	Missed 5 games (hand injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	2015	3	28	5	TRUE	hand injury	FALSE	3391	0	3	17	2015	3	28	2015	950400	1426593600	1427544000	hand	arm/hand	CRAIG ANDERSON	1	340
"3031"	Mar 28, 2015	Missed 5 games (undisclosed).	PATRIC	HORNQVIST	PITTSBURGH	PENGUINS	2015	3	28	5	TRUE	undisclosed	FALSE	2690	0	3	16	2015	3	28	2015	1036800	1426507200	1427544000	undisclosed	undisclosed	PATRIC HORNQVIST	1	600
"3032"	Mar 28, 2015	Missed 6 games (lower body injury).	EVGENI	MALKIN	PITTSBURGH	PENGUINS	2015	3	28	6	TRUE	lower body injury	FALSE	2770	0	3	15	2015	3	28	2015	1123200	1426420800	1427544000	lower body	lower body	EVGENI MALKIN	1	4
"3033"	Mar 28, 2016	Missed 1 game (undisclosed).	JOONAS	DONSKOI	SAN JOSE	SHARKS	2016	3	28	1	TRUE	undisclosed	FALSE	3560	0	3	26	2016	3	28	2016	172800	1458993600	1459166400	undisclosed	undisclosed	JOONAS DONSKOI	1	292
"3034"	Mar 28, 2016	Missed 2 games (illness).	T.J.	OSHIE	WASHINGTON	CAPITALS	2016	3	28	2	TRUE	illness	FALSE	952	0	3	25	2016	3	28	2016	259200	1458907200	1459166400	cold/virus	illness	T.J. OSHIE	1	236
"3035"	Mar 28, 2016	Missed 6 games (upper body injury).	VALTTERI	FILPPULA	PHILADELPHIA	FLYERS	2016	3	28	6	TRUE	upper body injury	FALSE	1262	0	3	15	2016	3	28	2016	1123200	1458043200	1459166400	upper body	upper body	VALTTERI FILPPULA	1	224
"3036"	Mar 28, 2016	Missed 8 games (upper body injury).	SAMI	VATANEN	NEW JERSEY	DEVILS	2016	3	28	8	TRUE	upper body injury	FALSE	1823	0	3	10	2016	3	28	2016	1555200	1457611200	1459166400	upper body	upper body	SAMI VATANEN	1	10
"3037"	Mar 28, 2017	Missed 1 game (illness).	MARC-EDOUARD	VLASIC	SAN JOSE	SHARKS	2017	3	28	1	TRUE	illness	FALSE	3676	0	3	25	2017	3	28	2017	259200	1490443200	1490702400	cold/virus	illness	MARC-EDOUARD VLASIC	1	219
"3038"	Mar 28, 2017	Missed 1 game (illness).	PATRIK	LAINE	WINNIPEG	JETS	2017	3	28	1	TRUE	illness	FALSE	1918	0	3	26	2017	3	28	2017	172800	1490529600	1490702400	cold/virus	illness	PATRIK LAINE	1	NA
"3039"	Mar 28, 2017	Missed 1 game (knee injury).	NIKLAS	KRONWALL	DETROIT	REDWINGS	2017	3	28	1	TRUE	knee injury	FALSE	3213	0	3	27	2017	3	28	2017	86400	1490616000	1490702400	knee	leg	NIKLAS KRONWALL	1	191
"3040"	Mar 28, 2017	Missed 1 game (lower body injury).	TUUKKA	RASK	BOSTON	BRUINS	2017	3	28	1	TRUE	lower body injury	FALSE	656	0	3	25	2017	3	28	2017	259200	1490443200	1490702400	lower body	lower body	TUUKKA RASK	1	205
"3041"	Mar 28, 2017	Missed 1 game (upper body injury).	CHRIS	TIERNEY	SAN JOSE	SHARKS	2017	3	28	1	TRUE	upper body injury	FALSE	3662	0	3	25	2017	3	28	2017	259200	1490443200	1490702400	upper body	upper body	CHRIS TIERNEY	1	NA
"3042"	Mar 28, 2017	Missed 2 games (lower body injury).	DUSTIN	BYFUGLIEN	WINNIPEG	JETS	2017	3	28	2	TRUE	lower body injury	FALSE	1856	0	3	24	2017	3	28	2017	345600	1490356800	1490702400	lower body	lower body	DUSTIN BYFUGLIEN	1	195
"3043"	Mar 28, 2017	Missed 7 games (lower body injury).	JOHN	GIBSON	ANAHEIM	DUCKS	2017	3	28	7	TRUE	lower body injury	FALSE	1148	0	3	12	2017	3	28	2017	1382400	1489320000	1490702400	lower body	lower body	JOHN GIBSON	1	55
"3044"	Mar 28, 2017	Missed 8 games (lower body injury).	MELKER	KARLSSON	SAN JOSE	SHARKS	2017	3	28	8	TRUE	lower body injury	FALSE	3628	0	3	12	2017	3	28	2017	1382400	1489320000	1490702400	lower body	lower body	MELKER KARLSSON	1	237
"3045"	Mar 29, 2003	Missed 1 game (knee injury).	ROBERTO	LUONGO	FLORIDA	PANTHERS	2003	3	29	1	TRUE	knee injury	FALSE	2552	0	3	26	2003	3	29	2003	259200	1048680000	1048939200	knee	leg	ROBERTO LUONGO	1	1719
"3046"	Mar 29, 2003	Missed 2 games (flu).	RADIM	VRBATA	FLORIDA	PANTHERS	2003	3	29	2	TRUE	flu	FALSE	2618	0	3	25	2003	3	29	2003	345600	1048593600	1048939200	cold/virus	illness	RADIM VRBATA	1	1351
"3047"	Mar 29, 2008	Missed 12 games (shoulder injury).	FRANS	NIELSEN	DETROIT	REDWINGS	2008	3	29	12	TRUE	shoulder injury	FALSE	3221	0	3	02	2008	3	29	2008	2332800	1204459200	1206792000	shoulder	upper body	FRANS NIELSEN	0	238
"3048"	Mar 29, 2009	Missed 3 games (knee injury).	MIKKO	KOIVU	MINNESOTA	WILD	2009	3	29	3	TRUE	knee injury	FALSE	3925	0	3	23	2009	3	29	2009	518400	1237809600	1238328000	knee	leg	MIKKO KOIVU	1	361
"3049"	Mar 29, 2010	Missed 2 games (arm injury).	MIKKO	KOIVU	MINNESOTA	WILD	2010	3	29	2	TRUE	arm injury	FALSE	3926	0	3	25	2010	3	29	2010	345600	1269518400	1269864000	arm	arm/hand	MIKKO KOIVU	1	328
"3050"	Mar 29, 2011	Missed 13 games (fractured foot).	VLADIMIR	SOBOTKA	ST. LOUIS	BLUES	2011	3	29	13	TRUE	fractured foot	FALSE	418	0	3	01	2011	3	29	2011	2419200	1298980800	1301400000	foot	foot	VLADIMIR SOBOTKA	1	243
"3051"	Mar 29, 2011	Missed 3 games (undisclosed).	ALEX	OVECHKIN	WASHINGTON	CAPITALS	2011	3	29	3	TRUE	undisclosed	FALSE	960	0	3	22	2011	3	29	2011	604800	1300795200	1301400000	undisclosed	undisclosed	ALEX OVECHKIN	1	330
"3052"	Mar 29, 2011	Missed 5 games (upper body injury).	MARK	LETESTU	COLUMBUS	BLUEJACKETS	2011	3	29	5	TRUE	upper body injury	FALSE	281	0	3	20	2011	3	29	2011	777600	1300622400	1301400000	upper body	upper body	MARK LETESTU	1	284
"3053"	Mar 29, 2012	Missed 10 games (leg injury).	JUSTIN	FALK	BUFFALO	SABRES	2012	3	29	10	TRUE	leg injury	FALSE	3259	0	3	06	2012	3	29	2012	1987200	1331035200	1333022400	leg	leg	JUSTIN FALK	1	325
"3054"	Mar 29, 2012	Missed 2 games (lower body injury).	RADIM	VRBATA	FLORIDA	PANTHERS	2012	3	29	2	TRUE	lower body injury	FALSE	2628	0	3	24	2012	3	29	2012	432000	1332590400	1333022400	lower body	lower body	RADIM VRBATA	1	326
"3055"	Mar 29, 2014	Missed 1 game (flu).	SERGEI	BOBROVSKY	COLUMBUS	BLUEJACKETS	2014	3	29	1	TRUE	flu	FALSE	206	0	3	28	2014	3	29	2014	86400	1396008000	1396094400	cold/virus	illness	SERGEI BOBROVSKY	1	213
"3056"	Mar 29, 2014	Missed 11 games (lower body injury).	ZEMGUS	GIRGENSONS	BUFFALO	SABRES	2014	3	29	11	TRUE	lower body injury	FALSE	3265	0	3	07	2014	3	29	2014	1900800	1394193600	1396094400	lower body	lower body	ZEMGUS GIRGENSONS	1	333
"3057"	Mar 29, 2015	Missed 1 game (illness).	DAVID	PERRON	VEGAS	GOLDENKNIGHTS	2015	3	29	1	TRUE	illness	FALSE	1428	0	3	28	2015	3	29	2015	86400	1427544000	1427630400	cold/virus	illness	DAVID PERRON	1	359
"3058"	Mar 29, 2015	Missed 1 game (lower body injury).	ANDREW	HAMMOND	COLORADO	AVALANCHE	2015	3	29	1	TRUE	lower body injury	FALSE	32	0	3	28	2015	3	29	2015	86400	1427544000	1427630400	lower body	lower body	ANDREW HAMMOND	0	191
"3059"	Mar 29, 2016	Missed 15 games (upper body injury).	ALEXANDER	STEEN	ST. LOUIS	BLUES	2016	3	29	15	TRUE	upper body injury	FALSE	444	0	2	21	2016	3	29	2016	3196800	1456056000	1459252800	upper body	upper body	ALEXANDER STEEN	1	233
"3060"	Mar 29, 2017	Missed 1 game (upper body injury).	CHAD	RUHWEDEL	PITTSBURGH	PENGUINS	2017	3	29	1	TRUE	upper body injury	FALSE	2790	0	3	26	2017	3	29	2017	259200	1490529600	1490788800	upper body	upper body	CHAD RUHWEDEL	1	13
"3061"	Mar 29, 2017	Missed 1 game (upper body injury).	FREDERIK	ANDERSEN	TORONTO	MAPLELEAFS	2017	3	29	1	TRUE	upper body injury	FALSE	2272	0	3	28	2017	3	29	2017	86400	1490702400	1490788800	upper body	upper body	FREDERIK ANDERSEN	1	11
"3062"	Mar 29, 2017	Missed 11 games (upper body injury).	NICK	SHORE	CALGARY	FLAMES	2017	3	29	11	TRUE	upper body injury	FALSE	25	0	3	4	2017	3	29	2017	25	1488628800	1490788800	upper body	upper body	NICK SHORE	0	211
"3063"	Mar 30, 2002	Missed 4 games (flu).	ZDENO	CHARA	BOSTON	BRUINS	2002	3	30	4	TRUE	flu	FALSE	521	0	3	23	2002	3	30	2002	604800	1016884800	1017489600	cold/virus	illness	ZDENO CHARA	1	43
"3064"	Mar 30, 2008	Missed 3 games (shoulder injury).	RYAN	GETZLAF	ANAHEIM	DUCKS	2008	3	30	3	TRUE	shoulder injury	FALSE	1121	0	3	22	2008	3	30	2008	691200	1206187200	1206878400	shoulder	upper body	RYAN GETZLAF	1	205
"3065"	Mar 30, 2008	Missed 5 games (groin).	KRIS	RUSSELL	EDMONTON	OILERS	2008	3	30	5	TRUE	groin	FALSE	2465	0	3	19	2008	3	30	2008	950400	1205928000	1206878400	groin	lower body	KRIS RUSSELL	0	587
"3066"	Mar 30, 2010	Missed 12 games (broken foot).	ANDREW	MACDONALD	PHILADELPHIA	FLYERS	2010	3	30	12	TRUE	broken foot	FALSE	1299	0	3	04	2010	3	30	2010	2246400	1267704000	1269950400	foot	foot	ANDREW MACDONALD	0	206
"3067"	Mar 30, 2012	Missed 4 games (strained groin).	JIMMY	HOWARD	DETROIT	REDWINGS	2012	3	30	4	TRUE	strained groin	FALSE	3181	0	3	21	2012	3	30	2012	777600	1332331200	1333108800	groin	lower body	JIMMY HOWARD	1	564
"3068"	Mar 30, 2012	Missed 4 games (upper body injury).	MATT	NISKANEN	WASHINGTON	CAPITALS	2012	3	30	4	TRUE	upper body injury	FALSE	912	0	3	24	2012	3	30	2012	518400	1332590400	1333108800	upper body	upper body	MATT NISKANEN	1	6
"3069"	Mar 30, 2012	Missed 9 games (upper body injury).	ROMAN	JOSI	NASHVILLE	PREDATORS	2012	3	30	9	TRUE	upper body injury	FALSE	2917	0	3	12	2012	3	30	2012	1555200	1331553600	1333108800	upper body	upper body	ROMAN JOSI	1	557
"3070"	Mar 30, 2013	Missed 1 game (undisclosed).	MARC-ANDRE	FLEURY	VEGAS	GOLDENKNIGHTS	2013	3	30	1	TRUE	undisclosed	FALSE	1372	0	3	28	2013	3	30	2013	172800	1364472000	1364644800	undisclosed	undisclosed	MARC-ANDRE FLEURY	1	990
"3071"	Mar 30, 2013	Missed 3 games (foot injury).	JOHNNY	BOYCHUK	NEW YORK	ISLANDERS	2013	3	30	3	TRUE	foot injury	FALSE	1564	0	3	23	2013	3	30	2013	604800	1364040000	1364644800	foot	foot	JOHNNY BOYCHUK	1	217
"3072"	Mar 30, 2013	Missed 5 games (back injury).	ZACK	KASSIAN	EDMONTON	OILERS	2013	3	30	5	TRUE	back injury	FALSE	2415	0	3	21	2013	3	30	2013	777600	1363867200	1364644800	back	mid body	ZACK KASSIAN	1	586
"3073"	Mar 30, 2014	Missed 7 games (lacerated leg).	JUSTIN	ABDELKADER	DETROIT	REDWINGS	2014	3	30	7	TRUE	lacerated leg	FALSE	3057	0	3	18	2014	3	30	2014	1036800	1395144000	1396180800	leg	leg	JUSTIN ABDELKADER	1	247
"3074"	Mar 30, 2015	Missed 1 game (illness).	T.J.	OSHIE	WASHINGTON	CAPITALS	2015	3	30	1	TRUE	illness	FALSE	951	0	3	28	2015	3	30	2015	172800	1427544000	1427716800	cold/virus	illness	T.J. OSHIE	1	361
"3075"	Mar 30, 2016	Missed 11 games (leg injury).	CORY	SCHNEIDER	NEW JERSEY	DEVILS	2016	3	30	11	TRUE	leg injury	FALSE	1790	0	3	05	2016	3	30	2016	2160000	1457179200	1459339200	leg	leg	CORY SCHNEIDER	1	569
"3076"	Mar 30, 2017	Missed 1 game (lower body injury).	RYAN	GETZLAF	ANAHEIM	DUCKS	2017	3	30	1	TRUE	lower body injury	FALSE	1140	0	3	28	2017	3	30	2017	172800	1490702400	1490875200	lower body	lower body	RYAN GETZLAF	1	189
"3077"	Mar 30, 2017	Missed 1 game (undisclosed).	MATT	BENNING	EDMONTON	OILERS	2017	3	30	1	TRUE	undisclosed	FALSE	2380	0	3	28	2017	3	30	2017	172800	1490702400	1490875200	undisclosed	undisclosed	MATT BENNING	1	201
"3078"	Mar 30, 2017	Missed 1 game (upper body injury).	ANDREAS	ATHANASIOU	DETROIT	REDWINGS	2017	3	30	1	TRUE	upper body injury	FALSE	3065	0	3	28	2017	3	30	2017	172800	1490702400	1490875200	upper body	upper body	ANDREAS ATHANASIOU	1	7
"3079"	Mar 30, 2017	Missed 1 game (upper body injury).	TROY	STECHER	VANCOUVER	CANUCKS	2017	3	30	1	TRUE	upper body injury	FALSE	852	0	3	28	2017	3	30	2017	172800	1490702400	1490875200	upper body	upper body	TROY STECHER	1	207
"3080"	Mar 30, 2017	Missed 12 games (foot injury).	JOHNNY	BOYCHUK	NEW YORK	ISLANDERS	2017	3	30	12	TRUE	foot injury	FALSE	1574	0	3	05	2017	3	30	2017	2160000	1488715200	1490875200	foot	foot	JOHNNY BOYCHUK	1	252
"3081"	Mar 30, 2017	Missed 4 games (lower body injury).	MIKE	FISHER	NASHVILLE	PREDATORS	2017	3	30	4	TRUE	lower body injury	FALSE	2887	0	3	23	2017	3	30	2017	604800	1490270400	1490875200	lower body	lower body	MIKE FISHER	1	7
"3082"	Mar 30, 2017	Missed 9 games (concussion).	DENIS	MALGIN	FLORIDA	PANTHERS	2017	3	30	9	TRUE	concussion	FALSE	2582	0	3	13	2017	3	30	2017	1468800	1489406400	1490875200	concussion	concussion	DENIS MALGIN	1	258
"3083"	Mar 31, 2011	Missed 15 games (left knee injury).	ANTON	STRALMAN	TAMPA BAY	LIGHTNING	2011	3	31	15	TRUE	left knee injury	FALSE	2253	0	2	28	2011	3	31	2011	2678400	1298894400	1301572800	knee	leg	ANTON STRALMAN	1	5
"3084"	Mar 31, 2012	Missed 40 games (head injury).	NICKLAS	BACKSTROM	WASHINGTON	CAPITALS	2012	3	31	40	TRUE	head injury	FALSE	863	0	1	07	2012	3	31	2012	7257600	1325937600	1333195200	head	head/neck/face	NICKLAS BACKSTROM	1	1284
"3085"	Mar 31, 2012	Missed 5 games (left knee injury).	ROMAN	POLAK	TORONTO	MAPLELEAFS	2012	3	31	5	TRUE	left knee injury	FALSE	2356	0	3	21	2012	3	31	2012	864000	1332331200	1333195200	knee	leg	ROMAN POLAK	1	630
"3086"	Mar 31, 2012	Missed 7 games (upper body injury).	NATE	THOMPSON	LOS ANGELES	KINGS	2012	3	31	7	TRUE	upper body injury	FALSE	2092	0	3	17	2012	3	31	2012	1209600	1331985600	1333195200	upper body	upper body	NATE THOMPSON	1	379
"3087"	Mar 31, 2012	Missed 9 games (lower body injury).	CHRIS	THORBURN	ST. LOUIS	BLUES	2012	3	31	9	TRUE	lower body injury	FALSE	457	0	3	14	2012	3	31	2012	1468800	1331726400	1333195200	lower body	lower body	CHRIS THORBURN	1	558
"3088"	Mar 31, 2015	Missed 1 game (upper body injury).	MATT	HUNWICK	PITTSBURGH	PENGUINS	2015	3	31	1	TRUE	upper body injury	FALSE	2701	0	3	29	2015	3	31	2015	172800	1427630400	1427803200	upper body	upper body	MATT HUNWICK	1	266
"3089"	Mar 31, 2015	Missed 11 games (upper body injury).	BRYAN	LITTLE	WINNIPEG	JETS	2015	3	31	11	TRUE	upper body injury	FALSE	1923	0	3	06	2015	3	31	2015	2160000	1425643200	1427803200	upper body	upper body	BRYAN LITTLE	1	326
"3090"	Mar 31, 2015	Missed 15 games (concussion).	MATT	CALVERT	COLUMBUS	BLUEJACKETS	2015	3	31	15	TRUE	concussion	FALSE	222	0	2	27	2015	3	31	2015	2764800	1425038400	1427803200	concussion	concussion	MATT CALVERT	1	274
"3091"	Mar 31, 2015	Missed 4 games (hand infection).	ALEXANDER	WENNBERG	COLUMBUS	BLUEJACKETS	2015	3	31	4	TRUE	hand infection	FALSE	327	0	3	20	2015	3	31	2015	950400	1426852800	1427803200	hand	arm/hand	ALEXANDER WENNBERG	0	193
"3092"	Mar 31, 2016	Missed 1 game (illness).	BRENT	SEABROOK	CHICAGO	BLACKHAWKS	2016	3	31	1	TRUE	illness	FALSE	172	0	3	29	2016	3	31	2016	172800	1459252800	1459425600	cold/virus	illness	BRENT SEABROOK	1	252
"3093"	Mar 31, 2016	Missed 16 games (broken hand).	BYRON	FROESE	MONTREAL	CANADIENS	2016	3	31	16	TRUE	broken hand	FALSE	702	0	2	27	2016	3	31	2016	2851200	1456574400	1459425600	hand	arm/hand	BYRON FROESE	1	636
"3094"	Mar 31, 2016	Missed 2 games (lower body injury).	ARTEM	ANISIMOV	CHICAGO	BLACKHAWKS	2016	3	31	2	TRUE	lower body injury	FALSE	125	0	3	27	2016	3	31	2016	345600	1459080000	1459425600	lower body	lower body	ARTEM ANISIMOV	1	6
"3095"	Mar 31, 2016	Missed 2 games (lower body injury).	NIKITA	KUCHEROV	TAMPA BAY	LIGHTNING	2016	3	31	2	TRUE	lower body injury	FALSE	2195	0	3	26	2016	3	31	2016	432000	1458993600	1459425600	lower body	lower body	NIKITA KUCHEROV	1	211
"3096"	Mar 31, 2016	Missed 2 games (upper body injury).	JOHNNY	GAUDREAU	CALGARY	FLAMES	2016	3	31	2	TRUE	upper body injury	FALSE	67	0	3	28	2016	3	31	2016	3	1459166400	1459425600	upper body	upper body	JOHNNY GAUDREAU	0	235
"3097"	Mar 31, 2016	Missed 5 games (lower body injury).	RYAN	CALLAHAN	TAMPA BAY	LIGHTNING	2016	3	31	5	TRUE	lower body injury	FALSE	2121	0	3	19	2016	3	31	2016	1036800	1458388800	1459425600	lower body	lower body	RYAN CALLAHAN	1	5
"3098"	Mar 31, 2016	Missed 7 games (lower body injury).	ERIK	GUDBRANSON	VANCOUVER	CANUCKS	2016	3	31	7	TRUE	lower body injury	FALSE	808	0	3	15	2016	3	31	2016	1382400	1458043200	1459425600	lower body	lower body	ERIK GUDBRANSON	1	5
"3099"	Mar 31, 2016	Missed 8 games (foot injury).	DEREK	MACKENZIE	FLORIDA	PANTHERS	2016	3	31	8	TRUE	foot injury	FALSE	2578	0	3	14	2016	3	31	2016	1468800	1457956800	1459425600	foot	foot	DEREK MACKENZIE	1	7
"3100"	Mar 31, 2017	Missed 13 games (upper body injury).	MICHAEL	CAMMALLERI	EDMONTON	OILERS	2017	3	31	13	TRUE	upper body injury	FALSE	2411	0	3	03	2017	3	31	2017	2419200	1488542400	1490961600	upper body	upper body	MICHAEL CAMMALLERI	1	NA
"3101"	Mar 31, 2017	Missed 4 games (concussion).	JAKE	GUENTZEL	PITTSBURGH	PENGUINS	2017	3	31	4	TRUE	concussion	FALSE	2672	0	3	23	2017	3	31	2017	691200	1490270400	1490961600	concussion	concussion	JAKE GUENTZEL	0	NA
"3102"	Mar 31, 2017	Missed 7 games (upper body injury).	RON	HAINSEY	TORONTO	MAPLELEAFS	2017	3	31	7	TRUE	upper body injury	FALSE	2300	0	3	17	2017	3	31	2017	1209600	1489752000	1490961600	upper body	upper body	RON HAINSEY	1	306
"3103"	May 01, 2007	Missed Game 1, 2 and 3 of Round Two against the Anaheim Ducks (unknown).	KEVIN	BIEKSA	ANAHEIM	DUCKS	2007	5	01	3	TRUE	unknown	FALSE	1077	0	4	5	2007	5	01	2007	2246400	1175774400	1178020800	unknown	other	KEVIN BIEKSA	0	186
